datetime,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,Holiday,weekday,hour,Heating_Day,Cooling_Day,temp_C_lag1,HR_lag1,windSpeed_m/s_lag1,Power_kW_lag1,sin_hour,cos_hour,temp_HR_interaction,predicted_Power_kW
2019-03-20 19:00:00,194.875,16.135,33.270833333333336,0.0,0.0,1025.0,1.0496666666666667,0.0,0,2,19,1,0,16.614166666666666,27.91583333333333,0.0,229.175,-0.9659258262890684,0.2588190451025203,536.8248958333335,193.63655729599995
2019-03-20 20:00:00,154.362,15.405,33.51083333333333,0.0,0.0,1025.1666666666667,0.8191666666666667,0.0,0,2,20,1,0,16.135,33.270833333333336,0.0,194.875,-0.8660254037844386,0.5000000000000001,516.2343874999999,153.16188260099992
2019-03-20 21:00:00,141.047,14.836666666666666,35.934999999999995,0.0,0.0,1026.0,0.8215833333333333,0.0,0,2,21,1,0,15.405,33.51083333333333,0.0,154.362,-0.7071067811865477,0.7071067811865474,533.1556166666666,141.81847980300003
2019-03-20 22:00:00,138.817,14.800833333333332,35.45333333333333,0.0,0.0,1025.6666666666667,0.9829166666666668,0.0,0,2,22,1,0,14.836666666666666,35.934999999999995,0.0,141.047,-0.5000000000000004,0.8660254037844384,524.7388777777777,134.75669152399993
2019-03-20 23:00:00,134.317,14.32,36.990833333333335,0.0,0.0,1025.0833333333333,0.9416666666666668,0.0,0,2,23,1,0,14.800833333333332,35.45333333333333,0.0,138.817,-0.25881904510252157,0.9659258262890681,529.7087333333334,132.97100671400003
2019-03-21 00:00:00,136.432,13.835833333333332,37.885,0.0,0.0,1025.0,0.74525,0.0,0,3,0,1,0,14.32,36.990833333333335,0.0,134.317,0.0,1.0,524.1705458333332,133.56104434399998
2019-03-21 01:00:00,132.64,13.264166666666668,40.266666666666666,0.0,0.0,1025.0,0.8376666666666667,0.0,0,3,1,1,0,13.835833333333332,37.885,0.0,136.432,0.25881904510252074,0.9659258262890683,534.1037777777779,135.464830865
2019-03-21 02:00:00,131.537,12.8775,39.844166666666666,0.0,0.0,1025.0,0.7476666666666666,0.0,0,3,2,1,0,13.264166666666668,40.266666666666666,0.0,132.64,0.49999999999999994,0.8660254037844387,513.09325625,133.56641498199994
2019-03-21 03:00:00,130.422,11.9325,46.65833333333333,0.0,0.0,1025.0,1.2855,0.0,0,3,3,1,0,12.8775,39.844166666666666,0.0,131.537,0.7071067811865476,0.7071067811865476,556.7505624999999,130.75270926899998
2019-03-21 04:00:00,126.694,10.971666666666666,51.41833333333333,0.0,0.0,1025.0,1.0385,0.0,0,3,4,1,0,11.9325,46.65833333333333,0.0,130.422,0.8660254037844386,0.5000000000000001,564.1448138888888,128.972809511
